TRADE DATE,NASDAQOMX/NQFI/INDEX VALUE,NASDAQOMX/NQFI/TOTAL MARKET VALUE,NASDAQOMX/NQES/INDEX VALUE,NASDAQOMX/NQES/TOTAL MARKET VALUE,NASDAQOMX/NQFR/INDEX VALUE,NASDAQOMX/NQFR/TOTAL MARKET VALUE,NASDAQOMX/NQRU/INDEX VALUE,NASDAQOMX/NQRU/TOTAL MARKET VALUE,NASDAQOMX/NQTR/INDEX VALUE,NASDAQOMX/NQTR/TOTAL MARKET VALUE,NASDAQOMX/NQKR/INDEX VALUE,NASDAQOMX/NQKR/TOTAL MARKET VALUE,NASDAQOMX/NQMA/INDEX VALUE,NASDAQOMX/NQMA/TOTAL MARKET VALUE,NASDAQOMX/NQPL/INDEX VALUE,NASDAQOMX/NQPL/TOTAL MARKET VALUE,NASDAQOMX/NQIT/INDEX VALUE,NASDAQOMX/NQIT/TOTAL MARKET VALUE,NASDAQOMX/NQCL/INDEX VALUE,NASDAQOMX/NQCL/TOTAL MARKET VALUE,NASDAQOMX/NQTH/INDEX VALUE,NASDAQOMX/NQTH/TOTAL MARKET VALUE,NASDAQOMX/NQGR/INDEX VALUE,NASDAQOMX/NQGR/TOTAL MARKET VALUE,NASDAQOMX/NQID/INDEX VALUE,NASDAQOMX/NQID/TOTAL MARKET VALUE,NASDAQOMX/NQCN/INDEX VALUE,NASDAQOMX/NQCN/TOTAL MARKET VALUE,NASDAQOMX/NQSE/INDEX VALUE,NASDAQOMX/NQSE/TOTAL MARKET VALUE,NASDAQOMX/NQMX/INDEX VALUE,NASDAQOMX/NQMX/TOTAL MARKET VALUE,NASDAQOMX/NQPH/INDEX VALUE,NASDAQOMX/NQPH/TOTAL MARKET VALUE,NASDAQOMX/NQPE/INDEX VALUE,NASDAQOMX/NQPE/TOTAL MARKET VALUE,NASDAQOMX/NQJP/INDEX VALUE,NASDAQOMX/NQJP/TOTAL MARKET VALUE,NASDAQOMX/NQCH/INDEX VALUE,NASDAQOMX/NQCH/TOTAL MARKET VALUE,NASDAQOMX/NQCA/INDEX VALUE,NASDAQOMX/NQCA/TOTAL MARKET VALUE,NASDAQOMX/NQNO/INDEX VALUE,NASDAQOMX/NQNO/TOTAL MARKET VALUE,NASDAQOMX/NQAU/INDEX VALUE,NASDAQOMX/NQAU/TOTAL MARKET VALUE,NASDAQOMX/NQIN/INDEX VALUE,NASDAQOMX/NQIN/TOTAL MARKET VALUE,NASDAQOMX/NQDK/INDEX VALUE,NASDAQOMX/NQDK/TOTAL MARKET VALUE,NASDAQOMX/NQBR/INDEX VALUE,NASDAQOMX/NQBR/TOTAL MARKET VALUE,NASDAQOMX/NQEG/INDEX VALUE,NASDAQOMX/NQEG/TOTAL MARKET VALUE,NASDAQOMX/NQDE/INDEX VALUE,NASDAQOMX/NQDE/TOTAL MARKET VALUE,NASDAQOMX/NQIE/INDEX VALUE,NASDAQOMX/NQIE/TOTAL MARKET VALUE,NASDAQOMX/NQPT/INDEX VALUE,NASDAQOMX/NQPT/TOTAL MARKET VALUE,NASDAQOMX/NQGB/INDEX VALUE,NASDAQOMX/NQGB/TOTAL MARKET VALUE,NASDAQOMX/NQHU/INDEX VALUE,NASDAQOMX/NQHU/TOTAL MARKET VALUE,NASDAQOMX/NQIL/INDEX VALUE,NASDAQOMX/NQIL/TOTAL MARKET VALUE,NASDAQOMX/NQNL/INDEX VALUE,NASDAQOMX/NQNL/TOTAL MARKET VALUE,NASDAQOMX/NQSG/INDEX VALUE,NASDAQOMX/NQSG/TOTAL MARKET VALUE,NASDAQOMX/NQMY/INDEX VALUE,NASDAQOMX/NQMY/TOTAL MARKET VALUE,NASDAQOMX/NQTW/INDEX VALUE,NASDAQOMX/NQTW/TOTAL MARKET VALUE,NASDAQOMX/NQAT/INDEX VALUE,NASDAQOMX/NQAT/TOTAL MARKET VALUE,NASDAQOMX/NQCO/INDEX VALUE,NASDAQOMX/NQCO/TOTAL MARKET VALUE,NASDAQOMX/NQBE/INDEX VALUE,NASDAQOMX/NQBE/TOTAL MARKET VALUE,NASDAQOMX/NQUSB/TOTAL MARKET VALUE,NASDAQOMX/NQUSB/INDEX VALUE
5/15/2001,1726.42,1.81404E+11,941.49,1.94966E+11,979.1,7.04343E+11,,,257.8,14659174366,251.87,91802785857,,,455.62,8764648134,1626.6,2.17929E+11,248.64,9123811941,145.53,10335269266,2816.31,29049095642,72.86,2924546306,343.05,57537260824,497.16,1.70442E+11,229.5,35793489284,203.6,5416687602,,,1078.3,1.7402E+12,583.58,5.50256E+11,383.49,3.31977E+11,403.51,28195680099,392.73,2.38873E+11,194.95,38247960318,372.91,46721729931,210.14,4955087274,,,767.29,6.26657E+11,1414.67,53848210708,1674.12,21083626348,823.49,1.64536E+12,368.01,3833697550,662.19,30100997976,1085.79,3.21852E+11,398.13,71560483734,287.66,39099140986,726.66,1.82699E+11,432.5,7673404390,,,798.85,58144399435,,
5/16/2001,1731.49,1.81937E+11,937.97,1.94237E+11,983.49,7.07499E+11,,,282.12,16042171944,246.21,89739469920,,,451.44,8684211209,1635.82,2.19164E+11,247.3,9074591653,143.89,10218905460,2858,29479102162,74.19,2977712485,348.02,58369949490,498,1.7073E+11,230.58,35962031611,203.98,5426773868,,,1058.61,1.70843E+12,588.54,5.54935E+11,388.54,3.36352E+11,404.51,28265702657,395.1,2.40317E+11,196.08,38470826603,373.5,46795219312,215.3,5076836189,,,781.79,6.385E+11,1415.61,53884017717,1672.25,21060044990,833.65,1.66567E+12,362.01,3771210293,654.1,29733632612,1080.91,3.20406E+11,393.75,70771804996,289.34,39326674133,713.65,1.79427E+11,436.84,7750353837,,,797.34,58034346533,,
5/17/2001,1823.79,1.91635E+11,942.92,1.95263E+11,991.69,7.13401E+11,,,283.73,16133887313,258.54,94235228226,,,455.61,8764421991,1627.08,2.17993E+11,243.69,8942117036,145.2,10311867467,2866.59,29567701944,75.45,3028425675,352.95,59196753195,509.65,1.74723E+11,246.6,38461540900,202.71,5392941891,,,1080.18,1.74323E+12,591.14,5.5738E+11,393.76,3.40868E+11,404.55,28268500201,404.38,2.4596E+11,200.12,39263157567,378.68,47443985380,217.54,5129534767,,,785.72,6.4171E+11,1430.33,54444311081,1664.79,20966145360,837.6,1.67355E+12,367.75,3830964021,676.66,30759055948,1087.29,3.22296E+11,399.53,71810716310,289.17,39304252306,723.81,1.81981E+11,445.48,7903644482,,,798.24,58100088886,,
5/18/2001,1863.09,1.95764E+11,943.36,1.95354E+11,993.14,7.1444E+11,,,296.78,16875710215,259.64,94634584098,,,458.98,8829370806,1625.02,2.17718E+11,245.86,9021815639,145.02,10298903944,2963.8,30570316369,75.08,3013420119,351.43,58942388373,517.15,1.77293E+11,251,39147219454,201.61,5363704273,,,1071.01,1.72843E+12,590.23,5.56525E+11,395.11,3.42033E+11,414.54,28966545934,400.24,2.4344E+11,199.62,39165310409,380.07,47618987620,219.42,5174007123,,,782.67,6.39213E+11,1433.79,54575814749,1643.87,20702670661,839.29,1.67694E+12,367.76,3831067789,674,30637853384,1094.53,3.24443E+11,397.12,71378471600,283.36,38513639006,721.55,1.81412E+11,445.35,7901239114,,,799.3,58177122416,,
5/21/2001,1869.5,1.96438E+11,936.45,1.93923E+11,995.49,7.16132E+11,,,292.09,16608756289,266.95,97298793744,,,471.91,9077984028,1612.84,2.16086E+11,245.6,9012160374,143.08,10161391174,2983.36,30772066726,75.36,3024913858,360.72,60500483893,532.56,1.82577E+11,254.11,39632860996,198.96,5293314606,,,1087.76,1.75546E+12,590.75,5.57017E+11,395.63,3.42491E+11,422.56,29526871766,407.43,2.47817E+11,198.98,39040285142,380.36,47654568679,218.4,5149829231,,,788.64,6.44088E+11,1435.55,54642853380,1614.35,20330884059,846.34,1.69102E+12,371.91,3874371349,701.4,31883709834,1087.88,3.22473E+11,395.14,71022235510,280.92,38182882325,690.38,1.73577E+11,442.3,7847240053,,,791.51,57610656201,,
5/22/2001,1874.01,1.96912E+11,921.9,1.90909E+11,992.77,7.14175E+11,,,295.53,16804729267,266.71,97212761122,,,478.4,9202926298,1625.79,2.17821E+11,246.52,9045842140,146.19,10382230497,2922.13,30140498264,75.5,3030272041,368.56,61816034425,530.8,1.81972E+11,259.41,40458071943,200.18,5325753491,,,1088.54,1.75673E+12,588.5,5.54899E+11,396.94,3.43624E+11,416.71,29118351665,402.59,2.44873E+11,199.7,39180312768,379.75,47578700453,218.11,5143127871,,,783.88,6.40204E+11,1455.71,55410384640,1569.83,19770285180,845.04,1.68842E+12,375.51,3911845911,710.03,32275649895,1091.21,3.23458E+11,397.14,71382242209,281.95,38322729185,695.37,1.7483E+11,439.52,7797924982,,,788.59,57397557629,,
5/23/2001,1812.15,1.90412E+11,916.04,1.89696E+11,978.11,7.0363E+11,,,279.79,15909546659,270.4,98555976543,,,480.06,9234812139,1608.92,2.1556E+11,246.8,9056137205,149.73,10633279829,2930.99,30231904101,75.36,3024797664,366.94,61544307585,516.25,1.76986E+11,261.28,40751057215,200.57,5335969091,,,1105.83,1.78463E+12,585.46,5.52033E+11,393.95,3.41031E+11,412.31,28810967439,399.01,2.42691E+11,202.52,39733467953,376.81,47209658812,211.79,4993996740,,,771.38,6.29996E+11,1453.14,55312606694,1540.79,19404476263,832.57,1.6635E+12,366.32,3816096403,692.18,31464465019,1073.74,3.18281E+11,398.98,71713132779,283.58,38544390097,726.64,1.82693E+11,432.69,7676623500,,,788.71,57406236762,,
5/24/2001,1805.41,1.89705E+11,909.8,1.88404E+11,978.32,7.03782E+11,,,270.83,15400195818,269.34,98170476022,,,477.69,9189214120,1617.95,2.1677E+11,249.94,9171509291,150.5,10688188217,2932.33,30245797933,75.33,3023738779,368.1,61738452660,514.59,1.76415E+11,257.48,40158056977,197.91,5265310081,,,1101.01,1.77684E+12,584.02,5.50669E+11,395.28,3.42184E+11,412.51,28824724227,398.37,2.42301E+11,202.62,39753068535,375.42,47035418232,212.03,4999569936,,,776.96,6.34553E+11,1417.57,53958360248,1528.19,19245845063,826.76,1.65191E+12,367.22,3825462853,705.93,32089547880,1066.27,3.16067E+11,401.28,72125741363,287.18,39033245753,727.84,1.82994E+11,430.71,7641576555,,,792.77,57702083391,,
5/25/2001,1758.55,1.8478E+11,893.66,1.85061E+11,964.91,6.94136E+11,,,283.95,16146318513,269.76,98323127648,,,470.5,9050977888,1605.88,2.15153E+11,251.42,9225875578,150.04,10655244955,2966.78,30601116684,78.14,3136426209,371.61,62326727236,511.42,1.75331E+11,256.22,39961957818,193.02,5135137989,,,1091.74,1.76189E+12,581.27,5.48078E+11,393.73,3.40839E+11,416.77,29122566851,399.29,2.42861E+11,201.85,39601979199,379.87,47593699806,209.4,4937755650,,,769.24,6.28249E+11,1419.02,54013815142,1537.61,19364421775,829.91,1.65819E+12,367.82,3831749359,700.65,31849352121,1052.7,3.12043E+11,397.39,71426685368,285.01,38738239911,720.13,1.81056E+11,430.4,7636119268,,,783.32,57014140345,,
5/29/2001,1716.81,1.80395E+11,892.95,1.84914E+11,955.16,6.87118E+11,,,258.31,14688031075,273.88,99824039254,,,464.64,8938195133,1595.42,2.13752E+11,253.26,9293147921,148.48,10544967346,2868.95,29591997397,85.24,3421218340,366.48,61467061765,506.23,1.73551E+11,255.66,39873908538,189.19,5033239901,,,1095.42,1.76783E+12,575.53,5.42668E+11,392.46,3.39739E+11,409.88,28641057426,395.79,2.40733E+11,206.52,40517917485,377.07,47242889495,211.2,4980067661,,,753.36,6.15275E+11,1426.07,54281884116,1529.71,19264933466,825.06,1.64851E+12,368.95,3843552382,691.74,31444542611,1052.51,3.11987E+11,397.66,71475528781,287.37,39058507967,696.49,1.75113E+11,424.99,7540062249,,,781.91,56911609483,,
5/30/2001,1652.35,1.73622E+11,889.63,1.84227E+11,943.24,6.78545E+11,,,241.13,13711209712,271.76,99051829603,,,466.47,8973401166,1573.98,2.10879E+11,252.62,9269939401,147.93,10505556825,2839.14,29284510363,85.02,3412423879,360.06,60390064351,495.46,1.6986E+11,252.62,39399041405,191.89,5105093394,,,1072.35,1.73059E+12,573.92,5.41151E+11,388.26,3.3611E+11,408.15,28520347359,393.65,2.39433E+11,201.03,39441447400,376.55,47178030127,208.23,4910154098,,,743.9,6.07553E+11,1422.52,54147057366,1531.89,19292480496,819.3,1.63699E+12,372.33,3878738565,665.71,30261303570,1037.37,3.07498E+11,393.42,70713255134,289.4,39335303987,692.14,1.74019E+11,426.99,7575495694,,,791.29,57594425770,,
5/31/2001,1633.93,1.71686E+11,886.53,1.83586E+11,932.18,6.70587E+11,,,242.6,13794622073,264.86,96536955942,,,475.12,9139872282,1551.35,2.07847E+11,255.15,9362470588,148.15,10521507569,2781.06,28685480831,85.97,3450508640,355.03,59546800421,487.73,1.67207E+11,252.91,39445116955,192.42,5119187305,,,1070.1,1.72696E+12,564.18,5.31966E+11,391.46,3.3888E+11,402.34,28114159025,386.61,2.35154E+11,198.92,39028032648,377.53,47300366296,212.69,5015175573,,,743.57,6.07279E+11,1411.46,53725836666,1505.25,18956928164,817.94,1.63429E+12,372.21,3877427948,663.7,30169704970,1031.57,3.05779E+11,391.5,70367276081,290.42,39473938484,691.03,1.73738E+11,424.68,7534597134,,,772.62,56235681669,,
6/1/2001,1636.49,1.71955E+11,874.92,1.81182E+11,927.98,6.67564E+11,,,254.51,14472207996,261.63,95357986295,,,473.15,9101890920,1542.81,2.06703E+11,253.67,9308447571,148.7,10560625151,2699.3,27842115117,80.94,3248614278,354.57,59469533227,479.28,1.64312E+11,253.53,39541213329,192.45,5120169904,,,1069.76,1.72641E+12,566.2,5.33867E+11,399.03,3.45429E+11,399.66,27926752600,390.01,2.37221E+11,195.74,38404636943,376.7,47195915847,211.53,4987794396,,,744.71,6.08215E+11,1425.9,54275638504,1493.79,18812638901,816.82,1.63204E+12,368.37,3837501921,668.55,30390314137,1016.1,3.01194E+11,390.46,70180331532,288.52,39216049751,683.49,1.71845E+11,429.45,7619224514,,,772.52,56228159708,,
6/4/2001,1644.27,1.72772E+11,891.99,1.84716E+11,929.18,6.68432E+11,,,266.53,15155816212,262.98,95852242642,,,465.68,8958110941,1542.67,2.06685E+11,253.29,9294500148,149.3,10603198980,2702.81,27878296073,80.94,3248614278,359.27,60257505083,476.79,1.63456E+11,253.36,39515212374,192.29,5115724938,,,1067.27,1.7224E+12,567.49,5.35086E+11,400.45,3.46663E+11,400.23,27966484271,393.38,2.39269E+11,192.09,37688178837,377.22,47261377311,213.39,5031628677,,,752.78,6.14808E+11,1427.75,54346159436,1493.67,18811065073,822.38,1.64315E+12,368.71,3840961092,650.57,29573084233,1017.42,3.01586E+11,394.26,70863877861,288.52,39216049751,679.65,1.70877E+11,429.94,7627995532,,,773.52,56301222362,,
6/5/2001,1700.01,1.78629E+11,894.39,1.85213E+11,943.16,6.78491E+11,,,248.96,14156636553,257.23,93754484205,,,468.59,9014248056,1559.32,2.08915E+11,251.86,9241947713,149.05,10585042659,2612.85,26950491840,82.53,3312569142,364.57,61147064209,488.48,1.67464E+11,253.08,39470985972,188.67,5019436054,,,1055.04,1.70266E+12,574.29,5.41501E+11,399.79,3.46086E+11,404.11,28238187530,392.81,2.38925E+11,190.65,37404911373,377.37,47279648938,213.38,5031572930,,,758.12,6.19168E+11,1448.26,55126800627,1496.71,18849397797,828.47,1.65532E+12,368.67,3840619475,646.94,29407803030,1035.64,3.06986E+11,400.42,71971799594,285.81,38847060754,691.03,1.73739E+11,440.96,7823477028,,,792.33,57669990171,,
6/6/2001,1708.68,1.7954E+11,887.36,1.83757E+11,938.07,6.74828E+11,,,259.93,14780198932,257.43,93827411833,,,456.48,8781264026,1541.05,2.06467E+11,251.51,9229233204,147.88,10502189079,2606.23,26882193773,82.78,3322509393,366.31,61439022913,481.22,1.64976E+11,258.62,40336169707,187.89,4998748582,,,1053.06,1.69946E+12,569.79,5.37257E+11,399.54,3.45877E+11,405.35,28324719970,396.28,2.41033E+11,191.07,37487412178,376.4,47158319801,214.82,5065533224,,,746.97,6.10055E+11,1437.24,54707400186,1488.77,18749405484,815.84,1.63008E+12,367.8,3831564736,656.95,29862919065,1036.73,3.07309E+11,399.77,71854569543,284.8,38709847826,713.5,1.79389E+11,440.57,7816571698,,,801.81,58360332826,,
6/7/2001,1709.72,1.7965E+11,887.68,1.83824E+11,932.61,6.70898E+11,,,266.5,15153953247,258.68,94285462049,,,446.96,8598105141,1563.62,2.09491E+11,250.79,9202524393,147.18,10452178245,2698.15,27830264014,82.76,3321868656,368.26,61764995482,472.37,1.61944E+11,261.28,40750426415,190.06,5056393485,,,1062.03,1.71393E+12,571.98,5.39316E+11,401.15,3.47265E+11,405.42,28329470651,402.82,2.4501E+11,191.08,37489495048,377.26,47265939266,216.96,5116036885,,,741.69,6.0575E+11,1432.52,54527699852,1478.36,18618249691,818.51,1.63541E+12,365.17,3804170582,667.57,30345716918,1038.07,3.07707E+11,400.65,72012250097,286.9,38994777117,706.01,1.77507E+11,442.38,7848603759,,,797.92,58076711260,,
6/8/2001,1691.61,1.77747E+11,894.27,1.85188E+11,927.75,6.674E+11,,,274.4,15602907502,267.74,97587908952,,,438.51,8435576179,1571.18,2.10504E+11,252.29,9257553192,149.5,10616969378,2675.92,27600993427,83.22,3340147761,371.43,62296955678,463.82,1.59012E+11,261.37,40763705899,190.37,5064711958,,,1060.1,1.71083E+12,567.76,5.35335E+11,400.32,3.46551E+11,405.64,28344817186,406.47,2.47228E+11,193.36,37936376690,371.87,46591558797,219.08,5165862049,,,752.28,6.14394E+11,1421.79,54118940199,1474.8,18573480363,814.33,1.62707E+12,363.63,3788028946,660.37,30018265200,1035.93,3.07074E+11,407.58,73257852680,291.95,39681188057,717.68,1.80439E+11,442.48,7850369259,,,798.38,58110529144,,
6/11/2001,1627.31,1.7099E+11,886.88,1.83657E+11,915.06,6.58276E+11,,,258.01,14671273912,260.07,94792884132,,,429.94,8270697599,1558.7,2.08832E+11,251.98,9246139324,150.28,10672300405,2580.59,26617660570,84.79,3403293875,366.87,61532537018,455.25,1.56074E+11,260.92,40693674762,193.96,5160152957,,,1042.64,1.68264E+12,561.59,5.29525E+11,400.58,3.46776E+11,398.65,27856211000,405.58,2.46691E+11,193.83,38028429666,367.76,46076274209,207.73,4898345914,,,742.54,6.06439E+11,1394.51,53080640552,1442.25,18163519555,800.36,1.59916E+12,357.59,3725209179,638.32,29015971150,1013.85,3.00527E+11,401.82,72223053095,298.32,40547844559,723.62,1.81933E+11,432.65,7675911240,,,786.08,57214970656,,
6/12/2001,1342.1,1.41022E+11,877.49,1.81713E+11,905.95,6.51721E+11,,,252.55,14360651671,259.23,94484820643,,,436.49,8396696649,1544.43,2.0692E+11,249.15,9142532686,149.62,10625834022,2614.21,26964451614,88.21,3540519311,363.43,60955189104,451.31,1.54723E+11,260.17,40578014549,193.77,5155118438,,,1016.84,1.64102E+12,558.18,5.26306E+11,400.32,3.46545E+11,393.36,27486722517,399.59,2.43046E+11,193.33,37931034839,368.87,46215164456,209.16,4932080942,,,734.47,5.9985E+11,1391.89,52981013869,1428.49,17990239695,797.39,1.59322E+12,357.45,3723709713,632.22,28738757729,1003.79,2.97544E+11,398.38,71603957484,303.84,41298202319,722.86,1.81742E+11,436.31,7740859589,,,788.14,57364682742,,
6/13/2001,1396.04,1.46689E+11,888.82,1.8406E+11,914.54,6.57901E+11,,,239.4,13613186863,261.12,95175459939,,,437.75,8420822057,1555.32,2.08379E+11,249.12,9141373670,154.81,10994024921,2620.79,27032308528,87.43,3509227305,365.84,61359134249,455.66,1.56215E+11,259.9,40535822711,195.91,5212099433,,,1017.02,1.6413E+12,563.43,5.31254E+11,400.68,3.46862E+11,402.17,28102486406,398.75,2.42537E+11,193.52,37968910811,375.08,46993581123,215.14,5073031104,,,743.57,6.07279E+11,1401.53,53348099948,1447.12,18224870945,803.07,1.60456E+12,359.44,3744472841,629.64,28621428908,1015.58,3.0104E+11,399.79,71858699111,307.29,41766976494,708.15,1.78044E+11,442.44,7849608044,,,794.52,57829660593,,
6/14/2001,1325.83,1.39312E+11,892.3,1.8478E+11,911.21,6.55504E+11,,,260.29,14800646907,260.35,94892325825,,,440.34,8470798121,1543.71,2.06824E+11,249.53,9156572793,152.97,10863537398,2614.52,26967622825,87.08,3495391256,353.14,59229146724,448.59,1.53791E+11,259.38,40453784255,197.92,5265516052,,,1021.13,1.64793E+12,560.52,5.28509E+11,395.75,3.4259E+11,397.8,27797110186,401.74,2.44352E+11,190.96,37466314824,373.09,46743712505,213.85,5042678880,,,737.08,6.01983E+11,1417.16,53942961917,1459.53,18381116850,801.12,1.60067E+12,354.53,3693288937,630.36,28654305125,1009.26,2.99168E+11,399.14,71741009183,309.23,42030571480,694.65,1.74651E+11,446.25,7917354283,,,794.67,57840541687,,
6/15/2001,1317.35,1.38421E+11,883.33,1.82922E+11,907.26,6.52659E+11,,,259.25,14741691744,262.37,95629698081,,,426.86,8211435366,1540.56,2.06401E+11,250.39,9187971764,154.48,10970873495,2624.48,27070384459,87.25,3501915093,351.99,59036225671,461.11,1.58082E+11,254.1,39631186227,198.81,5289397563,,,1009.44,1.62907E+12,559.39,5.27446E+11,390.34,3.37904E+11,396.94,27736589133,400.53,2.43616E+11,185.41,36377667601,372.52,46672421247,211.67,4991279024,,,728.93,5.95329E+11,1448.76,55145635074,1432.84,18045037942,800.23,1.59888E+12,359.73,3747475409,630.75,28672212934,991.67,2.93952E+11,402.13,72279029513,302.1,41060566206,698.71,1.75671E+11,443.26,7864273468,,,790.12,57508854706,,
6/18/2001,1320.64,1.38766E+11,845.39,1.75066E+11,889.48,6.39875E+11,,,234.68,13344302767,256.48,93483784616,,,419.77,8075097738,1505.93,2.01762E+11,245.55,9010346612,151.37,10749618224,2607.06,26890702629,87.33,3505390170,341.5,57277225639,456.79,1.566E+11,248.3,38726309529,195.48,5200744973,,,997.03,1.60904E+12,556.89,5.25092E+11,387.25,3.35233E+11,398.99,27880101316,392.95,2.39009E+11,184.08,36116025789,373.25,46763660172,203,4786688420,,,722.88,5.9038E+11,1456.14,55426501425,1394.46,17561616399,792.78,1.58401E+12,362.42,3775527377,629.12,28598045224,996.08,2.9526E+11,403.72,72564721364,299.04,40645777774,685.68,1.72393E+11,442.64,7853223385,,,790.51,57537189872,,
6/19/2001,1345.92,1.41423E+11,845.66,1.75123E+11,892.2,6.41831E+11,,,228.39,12987062660,254.32,92694927093,,,416.69,8015870145,1503.81,2.01478E+11,241.96,8878480319,152.12,10803099040,2578.3,26594040719,87.27,3503012979,346.57,58127058497,451.33,1.54729E+11,244.42,38120955933,191.79,5102459701,,,994.7,1.60529E+12,551.13,5.19655E+11,387.99,3.35874E+11,402.32,28112973849,390.74,2.37663E+11,187.34,36756054421,372.43,46661811491,204.48,4821748686,,,725.66,5.92658E+11,1458.27,55507619598,1384.92,17441556987,792.28,1.583E+12,359.07,3740612521,635.22,28875259261,987.87,2.92826E+11,400.34,71956519597,302.59,41127902285,681.6,1.7137E+11,439.53,7798046452,,,787.12,57290799761,,
6/20/2001,1302.4,1.36851E+11,838.03,1.73541E+11,880.61,6.33491E+11,,,222.91,12675469621,249.49,90934650143,,,405.17,7794170498,1480.21,1.98316E+11,241.01,8843938208,151.8,10780365655,2535.21,26149646885,90.26,3623051601,345.09,57879327972,439.47,1.50664E+11,248.24,38716873112,191.57,5096601250,,,994.42,1.60483E+12,544.51,5.13414E+11,388.56,3.36365E+11,397.53,27778370464,392.52,2.38744E+11,186.74,36637535068,374.12,46872446335,205.13,4837078373,,,713.11,5.82407E+11,1459.44,55552314622,1347.11,16965335017,792.07,1.58258E+12,354.1,3688786354,643.21,29238177344,974.59,2.88891E+11,395.26,71044572372,300.46,40838644196,679.72,1.70895E+11,433.19,7685581453,,,789.45,57460510457,,
6/21/2001,1326.2,1.39351E+11,829.54,1.71783E+11,877.95,6.31574E+11,,,223.66,12717653673,248.06,90413908934,,,416.7,8016003840,1470.43,1.97006E+11,240.73,8833635179,150.58,10693721102,2533.25,26129427509,90.89,3648089126,357.5,59960326967,443.14,1.51922E+11,252.5,39380518055,191.71,5100470700,,,1005.45,1.62263E+12,546.87,5.15641E+11,391.69,3.39074E+11,394.1,27538265328,391.46,2.381E+11,186.5,36591604495,372.49,46668631761,208.63,4919593899,,,719.45,5.87581E+11,1461.23,55620252907,1348.85,16987256105,794.47,1.58738E+12,354.27,3690608078,641.97,29182219431,987.59,2.92744E+11,392.71,70586273835,303.62,41268246340,671.99,1.68954E+11,428.87,7608962086,,,791.83,57633914829,,
6/22/2001,1327.45,1.39482E+11,830.93,1.7207E+11,886.46,6.37698E+11,,,226.45,12876297269,249.25,90849032357,,,421.8,8114036863,1483.8,1.98797E+11,243.68,8941906647,151.44,10754974975,2509.05,25879798075,91.43,3670010640,361.2,60581621770,444.07,1.52239E+11,253.59,39550775227,191.07,5083359639,,,1017.77,1.64251E+12,544.05,5.12981E+11,392.66,3.39918E+11,395.1,27608185730,393.43,2.39302E+11,184.27,36154012098,371.38,46530132163,217.18,5121031612,,,722.4,5.89993E+11,1468.05,55880009058,1374.15,17305822192,793.93,1.5863E+12,350.28,3649029813,643.08,29232304860,1004.81,2.97847E+11,398.81,71681133803,300.23,40806378988,661.75,1.66378E+11,431.41,7654071313,,,794.49,57827011533,,
6/25/2001,1334.77,1.40252E+11,840.46,1.74044E+11,897.56,6.45681E+11,,,216.52,12311647455,248.26,90485707614,,,428.3,8239076567,1503.11,2.01385E+11,242.51,8898788271,152.81,10852504531,2449.73,25267914153,90.07,3615412537,363.71,61001569355,451.63,1.54833E+11,254.07,39626607258,189.23,5034329343,,,1010.95,1.63151E+12,548.59,5.17262E+11,391.85,3.39216E+11,396.29,27691466489,392.43,2.38689E+11,179.23,35163781946,375.64,47063887037,218.2,5145105291,,,723.55,5.90933E+11,1463.11,55691780272,1409.57,17751889013,794.82,1.58808E+12,358.66,3736335405,639.01,29047381016,1017.53,3.0162E+11,394.51,70909894118,301.07,40920991376,662.14,1.66475E+11,435.6,7728383597,,,796.9,58002300641,,
6/26/2001,1307.95,1.37433E+11,823.28,1.70487E+11,875.82,6.30041E+11,,,225.24,12807831184,245.01,89300741515,,,416.15,8005461564,1486.95,1.99219E+11,241.12,8847916188,152.78,10850345319,2378.88,24537146906,90,3612454611,357.36,59936728529,445.99,1.529E+11,255.01,39771779635,188.51,5015289661,,,1014.84,1.63778E+12,541,5.10104E+11,388.68,3.36469E+11,391.47,27354537597,396.72,2.41297E+11,184.9,36277544544,369.81,46332974406,217.49,5128345519,,,716.32,5.85027E+11,1437.63,54722128589,1385.74,17451803256,782.44,1.56334E+12,358.76,3737299168,646.92,29407033428,1007.2,2.98556E+11,395.73,71129158106,303.69,41277028687,644.31,1.61992E+11,435.05,7718521485,,,795.89,57929169227,,
6/27/2001,1304.16,1.37035E+11,819.32,1.69667E+11,868.06,6.24461E+11,,,229.8,13067232974,243.61,88790172796,,,416,8002484125,1483.92,1.98813E+11,239.5,8788487567,153.73,10917491225,2428.44,25048339437,89.42,3589210173,359.57,60307971845,448.89,1.53893E+11,256.02,39930132495,187.49,4988226912,,,1005.24,1.6223E+12,535.43,5.04855E+11,383.31,3.31819E+11,389.81,27238491888,392.91,2.38985E+11,184.84,36264492799,374.04,46863004518,212.7,5015446955,,,714.04,5.83166E+11,1441.88,54883898816,1376.53,17335897935,786,1.57045E+12,362.74,3778858813,659.4,29974223060,1005.43,2.98031E+11,392.76,70594706847,300.49,40841975262,649.89,1.63395E+11,429.21,7614926597,,,797.07,58015296065,,
