TRADE DATE,NASDAQOMX/NQGR8000/INDEX VALUE,NASDAQOMX/NQGR8000/TOTAL MARKET VALUE,NASDAQOMX/NQZA8000/TOTAL MARKET VALUE,NASDAQOMX/NQZA8000/INDEX VALUE,NASDAQOMX/NQGB8000/TOTAL MARKET VALUE,NASDAQOMX/NQGB8000/INDEX VALUE,NASDAQOMX/NQCN8000/TOTAL MARKET VALUE,NASDAQOMX/NQCN8000/INDEX VALUE,NASDAQOMX/NQCH8000/TOTAL MARKET VALUE,NASDAQOMX/NQCH8000/INDEX VALUE,NASDAQOMX/NQBE8000/TOTAL MARKET VALUE,NASDAQOMX/NQBE8000/INDEX VALUE,NASDAQOMX/NQAU8000/TOTAL MARKET VALUE,NASDAQOMX/NQAU8000/INDEX VALUE,NASDAQOMX/NQJP8000/TOTAL MARKET VALUE,NASDAQOMX/NQJP8000/INDEX VALUE,NASDAQOMX/NQKR8000/TOTAL MARKET VALUE,NASDAQOMX/NQKR8000/INDEX VALUE,NASDAQOMX/NQIL8000/TOTAL MARKET VALUE,NASDAQOMX/NQIL8000/INDEX VALUE,NASDAQOMX/NQTW8000/TOTAL MARKET VALUE,NASDAQOMX/NQTW8000/INDEX VALUE,NASDAQOMX/NQIN8000/TOTAL MARKET VALUE,NASDAQOMX/NQIN8000/INDEX VALUE,NASDAQOMX/NQFR8000/TOTAL MARKET VALUE,NASDAQOMX/NQFR8000/INDEX VALUE,NASDAQOMX/NQIT8000/TOTAL MARKET VALUE,NASDAQOMX/NQIT8000/INDEX VALUE,NASDAQOMX/NQEG8000/TOTAL MARKET VALUE,NASDAQOMX/NQEG8000/INDEX VALUE,NASDAQOMX/NQDK8000/TOTAL MARKET VALUE,NASDAQOMX/NQDK8000/INDEX VALUE,NASDAQOMX/NQES8000/TOTAL MARKET VALUE,NASDAQOMX/NQES8000/INDEX VALUE,NASDAQOMX/NQTR8000/TOTAL MARKET VALUE,NASDAQOMX/NQTR8000/INDEX VALUE,NASDAQOMX/NQSE8000/TOTAL MARKET VALUE,NASDAQOMX/NQSE8000/INDEX VALUE,NASDAQOMX/NQTH8000/TOTAL MARKET VALUE,NASDAQOMX/NQTH8000/INDEX VALUE,NASDAQOMX/NQNL8000/TOTAL MARKET VALUE,NASDAQOMX/NQNL8000/INDEX VALUE,NASDAQOMX/NQCA8000/TOTAL MARKET VALUE,NASDAQOMX/NQCA8000/INDEX VALUE,NASDAQOMX/NQSG8000/TOTAL MARKET VALUE,NASDAQOMX/NQSG8000/INDEX VALUE,NASDAQOMX/NQPL8000/TOTAL MARKET VALUE,NASDAQOMX/NQPL8000/INDEX VALUE,NASDAQOMX/NQMY8000/TOTAL MARKET VALUE,NASDAQOMX/NQMY8000/INDEX VALUE,NASDAQOMX/NQPH8000/TOTAL MARKET VALUE,NASDAQOMX/NQPH8000/INDEX VALUE,NASDAQOMX/NQDE8000/TOTAL MARKET VALUE,NASDAQOMX/NQDE8000/INDEX VALUE,NASDAQOMX/NQFI8000/TOTAL MARKET VALUE,NASDAQOMX/NQFI8000/INDEX VALUE
10/14/2013,647.79,15310305322,84518158468,1014.51,6.87186E+11,1197.56,3.01578E+11,1044.95,2.57917E+11,1217.4,40331113770,1386.75,5.53259E+11,1138.11,6.8776E+11,1402.44,95149039803,1137.68,22175416000,1251.47,95225606708,1228.64,72024615843,756.61,2.31843E+11,1353.61,1.30066E+11,1473.97,6073474514,1018.3,27879325542,1356.35,2.18828E+11,1312.46,38868756505,879.04,1.4249E+11,1310.86,55113238076,1053.9,74142422010,1308.93,5.28208E+11,1091.64,1.45117E+11,1020.11,36729048958,1232.11,65972055325,1065.99,24466529575,1035.16,2.08552E+11,1173.32,26849647108,1363.98
10/15/2013,671.98,15882042678,85795685117,1029.85,6.8911E+11,1200.91,3.03277E+11,1050.84,2.58962E+11,1222.33,40724874499,1400.29,5.61372E+11,1154.8,6.81188E+11,1389.04,96530971602,1154.2,22120376317,1248.36,95786239691,1235.88,69990124464,735.23,2.32819E+11,1359.31,1.30438E+11,1478.18,6073474514,1018.3,27994779149,1361.96,2.21612E+11,1329.16,38915729361,880.1,1.43322E+11,1318.52,55857476330,1068.13,75019682245,1324.41,5.28593E+11,1092.43,1.45287E+11,1021.31,36416290102,1221.62,65972055325,1065.99,24466529575,1035.16,2.09498E+11,1178.65,26920201132,1367.56
10/16/2013,677.26,16006816329,87523708244,1051.85,6.91765E+11,1203.95,3.01465E+11,1044.56,2.59321E+11,1224.02,41167642153,1415.51,5.61268E+11,1154.59,6.82051E+11,1387.57,97655342561,1167.65,22225668950,1254.3,95341659687,1230.14,70117610403,735.23,2.34215E+11,1367.46,1.3268E+11,1503.59,6593413063,1018.3,28213779213,1372.62,2.28298E+11,1351.57,39137435186,885.11,1.43932E+11,1324.12,55565886036,1062.56,76233394608,1345.84,5.31363E+11,1098.16,1.44704E+11,1024.37,36710319018,1231.48,66281854092,1071,24663659410,1043.5,2.10953E+11,1186.83,27138591176,1378.65
10/17/2013,679.89,16068989405,87629877181,1053.13,6.98609E+11,1215.87,2.98905E+11,1035.69,2.63805E+11,1245.19,41562886604,1429.1,5.72128E+11,1176.93,6.9711E+11,1418.2,98865768407,1182.12,22152384566,1250.17,95395601949,1230.84,70474008852,738.97,2.37465E+11,1386.44,1.34539E+11,1524.65,6593413063,1018.3,28591517594,1390.99,2.31023E+11,1367.7,39346651034,889.84,1.47052E+11,1352.83,55280047163,1057.09,77632274982,1370.54,5.37849E+11,1111.56,1.45855E+11,1032.52,36909649008,1238.17,66811500525,1079.56,24995900324,1057.55,2.14672E+11,1207.76,27902797299,1417.48
10/18/2013,710.01,16780865753,88670896451,1065.64,7.04564E+11,1226.23,2.99745E+11,1038.6,2.67013E+11,1260.33,41608726479,1430.68,5.7869E+11,1190.43,6.97277E+11,1418.54,1.00636E+11,1203.29,22147361837,1249.88,95325669298,1229.93,72926673341,764.69,2.39161E+11,1396.34,1.35142E+11,1531.49,6593413063,1018.3,28884969582,1405.27,2.33265E+11,1380.98,39323627916,889.32,1.48237E+11,1363.73,56384455346,1078.21,78345383461,1383.13,5.42114E+11,1120.38,1.46686E+11,1038.4,37218931386,1248.54,66852423467,1080.22,25104850117,1062.16,2.16871E+11,1220.13,28722950799,1459.14
10/21/2013,763.12,18035947955,88568071092,1064.4,7.04571E+11,1226.24,3.00168E+11,1040.07,2.68067E+11,1265.31,41487680862,1426.51,5.81585E+11,1196.38,6.98895E+11,1421.83,1.00414E+11,1200.64,22270174656,1256.81,95210568997,1228.45,73396276226,769.61,2.36477E+11,1380.67,1.3543E+11,1534.76,6769772019,1045.54,28759521817,1399.17,2.33393E+11,1381.74,40475658221,915.38,1.49132E+11,1371.97,54854566997,1048.95,77622288091,1370.36,5.44186E+11,1124.66,1.4638E+11,1036.24,38185541783,1280.97,66854756821,1080.26,25120845611,1062.84,2.15374E+11,1211.71,28201351146,1432.64
10/22/2013,813.29,19221682791,89793765129,1079.13,7.10602E+11,1236.74,2.98796E+11,1035.31,2.70931E+11,1278.82,41927991062,1441.65,5.85893E+11,1205.24,6.99582E+11,1423.23,99902806156,1194.52,22610458387,1276.02,95197870776,1228.28,72947681936,764.91,2.39404E+11,1397.76,1.36859E+11,1550.94,6775825556,1046.48,29486704123,1434.55,2.34677E+11,1389.34,41123255504,930.02,1.52829E+11,1405.98,54807836253,1048.06,78569646536,1387.09,5.46514E+11,1129.47,1.46966E+11,1040.39,38097815106,1278.03,66721494690,1078.1,25116975086,1062.68,2.18939E+11,1231.77,28834302371,1464.8
10/23/2013,758.14,17918344621,88716508922,1066.19,7.04863E+11,1226.75,2.92818E+11,1014.6,2.70004E+11,1274.45,41585356657,1429.87,5.77412E+11,1187.75,6.94821E+11,1413.55,98874246323,1182,22422783739,1265.43,94546598693,1219.88,73001319875,765.47,2.36683E+11,1381.88,1.32732E+11,1504.17,6764403106,1044.71,29296225227,1425.28,2.27586E+11,1347.36,40475663051,915.38,1.50767E+11,1387.01,54807836253,1048.06,77687610582,1371.51,5.40339E+11,1116.39,1.46669E+11,1038.28,37664361469,1263.49,66759825183,1081.54,25214124298,1066.79,2.16491E+11,1217.99,28486386983,1447.12
10/24/2013,731.71,17293723303,88694054599,1065.92,7.09921E+11,1235.55,2.88474E+11,999.55,2.68398E+11,1266.87,41663082363,1432.55,5.79194E+11,1191.42,6.94519E+11,1412.93,99410467276,1188.41,22365839695,1262.21,94722546823,1222.15,73531164233,771.03,2.39947E+11,1400.93,1.35072E+11,1530.69,6828242449,1054.57,29637227740,1441.87,2.31746E+11,1371.99,40373140073,913.06,1.52548E+11,1403.39,55223484293,1056.01,78586599593,1387.39,5.39116E+11,1113.86,1.47165E+11,1041.79,38223950538,1282.26,66973554524,1085,24988171126,1057.23,2.18701E+11,1230.43,28594707637,1452.63
10/25/2013,736.84,17414909487,88018617814,1057.8,7.09767E+11,1235.28,2.85681E+11,989.87,2.67999E+11,1264.98,41393290210,1423.27,5.81921E+11,1197.03,6.81994E+11,1387.45,98453441505,1176.97,22352204533,1261.44,94000406793,1212.83,72892083058,764.33,2.36964E+11,1383.52,1.32568E+11,1502.32,6827075791,1054.39,29759674515,1447.83,2.27738E+11,1348.25,40489511076,915.69,1.54248E+11,1419.03,55066780301,1053.01,77978521138,1376.65,5.408E+11,1117.34,1.46894E+11,1039.88,38220225809,1282.13,66955272923,1084.7,24951111517,1055.66,2.1799E+11,1226.42,28508952092,1448.27
10/28/2013,736.39,17404178246,89081800555,1070.58,7.06905E+11,1230.3,2.87802E+11,997.22,2.69309E+11,1271.17,41279522948,1419.36,5.87834E+11,1209.19,6.90476E+11,1404.71,98728678412,1180.26,22260606827,1256.27,94724162212,1222.17,72719474231,762.52,2.3377E+11,1364.87,1.31026E+11,1484.85,6697176744,1034.33,29397332397,1430.2,2.21299E+11,1310.14,40700224353,920.45,1.5427E+11,1419.24,55161118862,1054.82,77172773381,1362.43,5.41347E+11,1118.48,1.46691E+11,1038.44,38574647105,1294.02,67244397660,1089.39,24951111517,1055.66,2.16936E+11,1220.5,28208688692,1433.02
10/29/2013,700.1,16546504405,88808643002,1067.29,7.06767E+11,1230.06,2.92698E+11,1014.18,2.61585E+11,1234.71,41727969966,1434.78,5.82724E+11,1198.68,6.83286E+11,1390.08,98901626752,1182.33,22525597203,1271.23,95286427544,1223.57,75501495754,791.69,2.36509E+11,1380.86,1.34842E+11,1528.09,6849072407,1051.27,29559192153,1438.07,2.24265E+11,1327.69,40571303118,917.54,1.53661E+11,1413.63,55304756747,1057.56,77589221425,1369.78,5.46155E+11,1128.41,1.46874E+11,1039.73,38760453789,1300.26,66602827383,1078.99,24816916069,1049.98,2.18123E+11,1227.17,28438966780,1444.71
10/30/2013,717.1,16948294481,89439791508,1073.33,7.04197E+11,1225.59,2.99334E+11,1037.18,2.60779E+11,1230.91,41560743552,1429.03,5.83198E+11,1199.32,6.91075E+11,1405.23,99940618699,1194.75,22626058421,1276.9,95749336713,1229.52,75746473107,794.26,2.34531E+11,1369.31,1.34084E+11,1519.5,6900749060,1059.2,29436671725,1432.11,2.22562E+11,1317.61,40282269840,911,1.53573E+11,1412.82,54657594791,1045.19,77301866045,1364.7,5.46848E+11,1129.34,1.47927E+11,1047.19,38470970503,1290.55,66392566664,1076.02,25233562916,1067.61,2.1678E+11,1219.62,28650550495,1455.46
10/31/2013,713.61,16865888617,88116612423,1057.45,7.0082E+11,1219.71,2.99667E+11,1038.33,2.58933E+11,1222.19,41531580762,1428.02,5.77697E+11,1188,6.82188E+11,1387.16,98678290442,1179.66,22715164900,1281.93,96032276505,1233.15,76923947015,806.6,2.36093E+11,1378.43,1.33921E+11,1517.65,6935272173,1064.5,29299496627,1425.44,2.22911E+11,1319.68,39283438882,888.41,1.50265E+11,1382.39,55511843544,1061.52,77087308288,1360.92,5.47356E+11,1130.39,1.4671E+11,1038.57,37682574816,1264.1,65794939267,1066.34,25111853985,1062.46,2.14043E+11,1204.22,28246374255,1434.93
11/1/2013,710.87,16800985379,86422300979,1037.12,6.92964E+11,1206.04,3.00585E+11,1041.51,2.55489E+11,1205.94,40896283620,1406.18,5.76323E+11,1185.18,6.70653E+11,1363.7,98536824366,1177.97,22610117489,1276,94863473308,1218.14,77122642021,808.69,2.33332E+11,1362.31,1.32655E+11,1503.3,6935272173,1064.5,29225022099,1421.81,2.19874E+11,1301.7,37990462978,859.17,1.4918E+11,1372.41,54812860051,1048.16,77042960283,1360.13,5.47713E+11,1131.12,1.46189E+11,1034.89,37255746868,1249.78,65503135155,1061.61,25111853985,1062.46,2.1184E+11,1191.83,28050891279,1425
11/4/2013,700.62,16558827686,86325632084,1035.96,7.0013E+11,1218.51,3.00486E+11,1041.17,2.49242E+11,1176.45,40971227698,1408.76,5.78362E+11,1189.37,6.71843E+11,1366.12,96326217102,1151.54,22739216905,1283.28,94018307509,1207.29,77122642021,808.69,2.33743E+11,1364.71,1.33624E+11,1514.28,7005877647,1075.33,29131635836,1417.27,2.20408E+11,1304.86,37869510622,856.44,1.49799E+11,1378.1,53113439917,1015.66,77806712680,1373.62,5.49013E+11,1133.81,1.4639E+11,1036.31,37553266974,1259.76,65636582343,1063.77,24952159780,1055.7,2.12074E+11,1193.14,28242358790,1434.73
11/5/2013,693.26,16384898666,85179947104,1024.99,6.94693E+11,1209.05,2.97886E+11,1032.16,2.47702E+11,1169.18,40726490464,1400.34,5.82464E+11,1197.81,6.72633E+11,1367.73,96431422385,1152.8,22513210654,1270.53,93361058314,1198.85,77111321085,808.57,2.29738E+11,1341.33,1.31312E+11,1488.08,7005877647,1075.33,28455863378,1384.39,2.165E+11,1281.73,36455866521,824.47,1.48594E+11,1367.02,54294120034,1038.24,75568017076,1334.09,5.47023E+11,1129.7,1.46285E+11,1035.79,37117697729,1245.15,65636582343,1063.77,24858902422,1051.76,2.09953E+11,1181.21,28068510383,1419.79
11/6/2013,706.99,16709397997,84672151418,1018.88,6.9553E+11,1210.51,2.96567E+11,1027.59,2.51487E+11,1187.05,41325167226,1420.93,5.85012E+11,1202.92,6.76216E+11,1375.02,96421493959,1152.68,22698710059,1281,93718730775,1203.44,75198482364,788.51,2.31847E+11,1353.64,1.32553E+11,1502.14,7206982282,1106.2,28849629359,1403.55,2.19981E+11,1302.33,37107987954,839.21,1.49346E+11,1373.94,55732444140,1053.64,77881320202,1374.93,5.50372E+11,1136.62,1.46408E+11,1036.66,37900150090,1271.4,65385651124,1059.7,26106469840,1044.15,2.1165E+11,1190.76,28556998983,1444.5
11/7/2013,723.79,17106502212,84089325287,1011.87,6.89785E+11,1200.51,2.93936E+11,1018.47,2.49251E+11,1176.49,40799101049,1402.84,5.76756E+11,1185.94,6.69251E+11,1360.85,95855810865,1145.92,22686193416,1280.29,93459915141,1200.12,73659095698,772.37,2.31027E+11,1348.85,1.27594E+11,1445.95,7215471142,1107.51,28744908879,1398.46,2.17043E+11,1284.94,37140405547,839.95,1.48513E+11,1366.27,55405492727,1047.45,77367452656,1365.86,5.48264E+11,1132.26,1.45817E+11,1032.48,36958655257,1239.81,65503047647,1061.6,25951695272,1037.95,2.09746E+11,1180.05,28029417718,1417.81
11/8/2013,719.9,17014461415,82749924842,995.75,6.91185E+11,1202.94,2.91821E+11,1011.15,2.48629E+11,1173.56,40469913001,1391.52,5.70191E+11,1173.3,6.63132E+11,1348.41,94970929517,1135.34,22711835350,1281.74,93221367593,1197.05,72119360551,756.22,2.28675E+11,1335.12,1.28025E+11,1450.83,7215471142,1107.51,28433882470,1383.33,2.14887E+11,1272.18,35726495394,807.97,1.46418E+11,1347,54770100638,1035.44,77609581481,1370.14,5.49781E+11,1135.4,1.45177E+11,1027.95,36297537528,1217.64,65861837220,1064.18,25580860638,1023.12,2.10346E+11,1183.42,28258470488,1429.4
11/11/2013,718.92,16991240706,82649418715,989.22,6.94766E+11,1209.18,2.96928E+11,1028.84,2.5133E+11,1186.3,40949545851,1408.01,5.65984E+11,1164.64,6.66541E+11,1355.34,93853063121,1121.98,22824104244,1288.07,92785553229,1191.46,70678441983,741.12,2.32203E+11,1355.72,1.30073E+11,1474.04,7228627213,1109.52,28577967437,1390.33,2.17357E+11,1286.8,34880044371,788.83,1.47765E+11,1359.39,54237510389,1025.37,78048873243,1377.89,5.50741E+11,1137.38,1.44874E+11,1025.8,36260583644,1216.4,65379158717,1056.38,25171491406,1006.75,2.12533E+11,1195.72,28543054475,1443.79
11/12/2013,688.5,16272432535,82766887498,990.63,6.89768E+11,1200.48,2.95823E+11,1025.01,2.51491E+11,1187.06,41010764708,1410.12,5.622E+11,1156.85,6.7996E+11,1382.63,94338218104,1127.78,22774479244,1285.27,92832809757,1192.06,69136690007,724.95,2.31275E+11,1350.3,1.29449E+11,1466.97,7127595279,1094.02,28488934586,1386,2.16018E+11,1278.87,34845897226,788.06,1.44758E+11,1331.72,54356176524,1027.62,77756663678,1372.73,5.49235E+11,1134.27,1.44454E+11,1022.12,36374801642,1220.23,64910571207,1048.81,25085922457,1003.33,2.11684E+11,1190.94,28326005682,1432.81
11/13/2013,688.55,16273457648,81875856448,979.96,6.80493E+11,1184.33,2.88424E+11,999.37,2.48697E+11,1173.88,40423897002,1389.94,5.51091E+11,1133.99,6.8406E+11,1390.96,92528308907,1106.14,22710196347,1281.65,92097648510,1182.62,69143710821,725.02,2.2918E+11,1338.07,1.25789E+11,1425.5,7111457478,1091.54,27994242110,1361.94,2.1437E+11,1269.11,35142450551,794.76,1.43069E+11,1316.19,53833963576,1017.74,77471597190,1367.7,5.53106E+11,1142.13,1.44207E+11,1020.37,35856085890,1202.83,64287561210,1038.74,24994181455,999.66,2.10593E+11,1182.47,27946751696,1413.63
11/14/2013,713.11,16854096504,82246882674,984.4,6.87967E+11,1197.34,2.90437E+11,1006.35,2.52266E+11,1190.72,41171710545,1415.65,5.57154E+11,1146.47,6.89066E+11,1401.14,92395294157,1104.55,22930646366,1294.09,92392477905,1186.41,70702744123,741.37,2.33673E+11,1364.3,1.2622E+11,1430.38,7085542513,1087.56,28138713287,1368.96,2.1498E+11,1272.73,36204464602,818.78,1.45154E+11,1335.37,54209306106,1024.84,78842888695,1391.91,5.53867E+11,1143.7,1.4542E+11,1028.95,36533393904,1225.55,64300918218,1038.96,25096865668,1003.77,2.13227E+11,1196.88,28121244618,1422.46
11/15/2013,698.11,16499472393,83716471954,1001.99,6.89749E+11,1200.45,2.98138E+11,1033.03,2.52281E+11,1190.79,41144171249,1414.7,5.65584E+11,1163.82,7.05177E+11,1433.9,95847208282,1145.82,22920548174,1293.52,92908198459,1193.03,70702744123,741.37,2.3425E+11,1367.67,1.25035E+11,1416.95,7085542513,1087.56,28112662635,1367.7,2.14345E+11,1268.97,36529432856,826.13,1.46098E+11,1344.06,54351851893,1027.53,78888916126,1392.72,5.58247E+11,1152.74,1.46313E+11,1035.27,37105770896,1244.75,64408942361,1040.71,25163539640,1006.43,2.13646E+11,1199.23,28123686860,1422.58
11/18/2013,689.53,16296689702,84576596634,1015.01,6.96597E+11,1212.36,3.12826E+11,1083.93,2.53952E+11,1198.68,41346634645,1421.67,5.65463E+11,1163.57,7.11651E+11,1447.07,95949351775,1147.04,23259566491,1312.65,93920895709,1206.04,73737962106,773.2,2.36824E+11,1382.7,1.28902E+11,1460.77,7174559442,1101.23,28397723948,1381.57,2.17938E+11,1290.24,37473881793,847.49,1.49261E+11,1373.15,54330390107,1027.13,79436720140,1402.39,5.62441E+11,1161.4,1.4624E+11,1034.76,38406801168,1288.39,64820872969,1047.36,25241212178,1009.54,2.16045E+11,1212.7,28459762997,1439.58
11/19/2013,685.62,16204300937,83723415553,1004.77,6.92089E+11,1204.52,3.1365E+11,1086.78,2.51819E+11,1188.61,40919549638,1406.98,5.63118E+11,1158.74,7.04894E+11,1433.33,97556890428,1166.25,23213032081,1310.02,94477838413,1213.19,74110880858,777.11,2.33304E+11,1362.14,1.2694E+11,1438.54,7299965981,1120.47,28124303244,1368.26,2.13573E+11,1264.39,37074213917,838.45,1.48269E+11,1364.02,53970814779,1020.33,78912820312,1393.14,5.61393E+11,1159.24,1.45689E+11,1030.86,38035099808,1275.92,64959794987,1049.61,24916512722,996.55,2.15191E+11,1207.9,28183193174,1425.59
11/20/2013,690.37,16316475532,84697264585,1016.46,6.9539E+11,1210.26,3.15135E+11,1091.93,2.4896E+11,1175.12,40646491348,1397.59,5.578E+11,1148.03,7.01256E+11,1425.77,96504593061,1153.67,23011989330,1298.68,94124406152,1208.65,72365707233,758.81,2.31683E+11,1352.68,1.25618E+11,1423.56,7294858175,1119.69,27532843764,1339.49,2.10822E+11,1248.11,37385381886,845.49,1.4677E+11,1350.23,53600786652,1013.34,78705555797,1389.49,5.61419E+11,1159.29,1.45199E+11,1027.38,37606366962,1261.54,64543375801,1042.88,24344083461,973.66,2.13745E+11,1199.79,27792756159,1405.84
11/21/2013,715.67,16914487957,83492427623,1002,6.96327E+11,1211.89,3.11714E+11,1080.07,2.47948E+11,1170.34,40655889265,1397.91,5.46656E+11,1125.09,6.97797E+11,1418.74,95065581419,1136.47,22835578331,1288.72,92816265604,1191.85,70496466662,739.21,2.32712E+11,1358.69,1.27273E+11,1442.31,7367688943,1130.87,27739392296,1349.54,2.11968E+11,1254.89,36728527279,830.63,1.45695E+11,1340.35,51588307020,975.29,78863769203,1392.28,5.58344E+11,1152.94,1.44122E+11,1019.77,37506748664,1258.2,64064678119,1035.14,23917630915,956.6,2.13182E+11,1196.63,27862590761,1409.37
11/22/2013,729.32,17237173408,83608523282,1003.39,6.94515E+11,1208.74,3.15128E+11,1091.9,2.49558E+11,1177.94,40904575666,1406.47,5.46455E+11,1124.68,6.98915E+11,1421.01,95881362672,1146.22,22840063331,1288.98,93688949102,1203.06,70816796586,742.57,2.35215E+11,1373.3,1.27757E+11,1447.8,7367688943,1130.87,27957628491,1360.16,2.16014E+11,1278.84,37601133125,850.37,1.48138E+11,1362.82,51049467040,965.1,79560044537,1404.57,5.58507E+11,1153.28,1.44076E+11,1019.44,37915035635,1271.9,63982120020,1033.81,23722061334,948.78,2.14892E+11,1206.23,28145634937,1423.69
11/25/2013,737.34,17426682216,83938813127,1007.43,6.9771E+11,1214.3,3.13541E+11,1086.4,2.50923E+11,1184.38,41179893893,1415.93,5.47281E+11,1126.38,6.97938E+11,1419.03,96024268064,1147.93,23178073500,1308.05,94794585969,1217.26,73253030746,768.11,2.3682E+11,1382.68,1.27025E+11,1439.51,7177202150,1101.63,27965309067,1360.53,2.15828E+11,1277.75,38280641674,865.73,1.49188E+11,1372.48,51074580303,965.58,79470713217,1402.99,5.56912E+11,1149.98,1.43984E+11,1018.79,38077922796,1277.36,64059984114,1035.07,23414942070,936.5,2.15926E+11,1212.03,28203346147,1426.61
11/26/2013,768.84,18171259080,82080891486,985.13,6.96813E+11,1212.74,3.12232E+11,1081.87,2.51559E+11,1187.39,41562614003,1429.09,5.4798E+11,1127.82,6.98774E+11,1420.72,96380493392,1152.19,23295858910,1314.7,94629500704,1214.69,72402856362,759.2,2.3694E+11,1383.37,1.27899E+11,1449.41,7013601709,1076.52,27748650054,1349.99,2.17034E+11,1284.88,37420324715,846.28,1.49574E+11,1376.04,50727318696,959.01,79813141612,1409.04,5.52247E+11,1140.35,1.43888E+11,1018.11,37706808967,1264.91,64305272746,1039.03,23398684546,935.94,2.16565E+11,1215.62,28212357705,1427.07
11/27/2013,761.33,17993628866,82552263241,990.79,7.05083E+11,1227.28,3.142E+11,1088.69,2.52289E+11,1190.83,42018683668,1444.77,5.45625E+11,1122.97,6.90315E+11,1403.01,96432050097,1152.33,23302962815,1315.1,94835335005,1217.33,72535701288,760.59,2.38532E+11,1392.67,1.29822E+11,1469.28,6938068958,1064.93,27921389683,1358.39,2.21119E+11,1309.07,37350820174,834.63,1.5046E+11,1384.18,50821998197,960.8,80177053903,1415.46,5.50839E+11,1136.94,1.43168E+11,1013.02,37912602201,1271.81,63998748848,1034.08,23266529655,946.91,2.17486E+11,1220.79,28479907130,1440.6
11/28/2013,762.15,18013152218,83098580863,997.35,7.08455E+11,1233.14,3.1439E+11,1089.35,2.55178E+11,1204.47,42067327299,1446.45,5.47031E+11,1125.86,6.95606E+11,1413.76,97285202548,1161.44,23512637790,1326.93,95478172470,1225.59,72881903202,764.22,2.39946E+11,1400.93,1.31632E+11,1489.76,6977376736,1070.96,28445645699,1383.9,2.24326E+11,1328.05,37396800422,835.66,1.51828E+11,1396.76,50263856241,950.25,80358983561,1418.68,5.50206E+11,1135.64,1.43763E+11,1017.23,37878872219,1270.68,64143628715,1036.45,23710399204,964.98,2.19896E+11,1234.32,28461763070,1439.68
11/29/2013,777.63,18379021451,83483344090,1001.97,7.11972E+11,1239.27,3.16288E+11,1095.92,2.5585E+11,1207.64,42215564087,1451.54,5.48595E+11,1129.08,6.91396E+11,1405.21,97211001258,1160.55,23532327302,1328.04,95666645085,1228.01,73907578789,774.98,2.40767E+11,1405.72,1.30843E+11,1480.83,6977376736,1070.96,28477836166,1385.46,2.22932E+11,1319.8,37718127484,842.84,1.51687E+11,1395.47,50587218004,956.36,80327908540,1418.13,5.50652E+11,1136.56,1.43627E+11,1016.26,37828818988,1269,64443205951,1041.29,23883468194,972.02,2.21282E+11,1242.1,28099675172,1421.37
12/2/2013,780.22,18440228962,82670663527,992.21,7.06716E+11,1230.12,3.19112E+11,1105.71,2.54285E+11,1200.25,41737313288,1435.1,5.41493E+11,1114.46,6.89104E+11,1400.55,97744187758,1166.92,23613756529,1332.64,95902378714,1231.03,74720591265,783.5,2.38914E+11,1394.9,1.29238E+11,1462.67,7035761855,1079.92,28201593606,1372.02,2.20095E+11,1303.01,36792000821,822.14,1.51095E+11,1390.02,49982834398,944.94,79863280594,1409.92,5.48907E+11,1132.96,1.43291E+11,1013.88,36972504028,1240.28,64723222118,1045.81,23905296500,972.91,2.2002E+11,1235.01,28088696260,1420.81
12/3/2013,752.34,17781110274,80930574267,971.33,6.99723E+11,1217.95,3.16438E+11,1096.44,2.49342E+11,1176.92,41099234830,1413.16,5.41203E+11,1113.87,6.93564E+11,1409.61,97257408329,1161.11,23515244397,1327.08,95482465149,1225.64,74485548227,781.04,2.33236E+11,1361.75,1.27176E+11,1439.33,7106773907,1090.82,27976673470,1361.08,2.17404E+11,1287.08,35665573407,796.97,1.48676E+11,1367.77,50452818827,953.82,79064005896,1395.81,5.39913E+11,1114.97,1.42849E+11,1010.76,36576664598,1227,64772959161,1046.62,23732119144,965.86,2.16625E+11,1215.96,27602343533,1396.21
12/4/2013,747.97,17678029420,79874899954,958.66,6.88569E+11,1198.65,3.14195E+11,1088.67,2.48575E+11,1173.3,40760813496,1401.52,5.35607E+11,1102.35,6.78293E+11,1378.57,95973829459,1145.78,23341799078,1317.29,95821110058,1229.99,74133202927,777.34,2.30647E+11,1346.63,1.26846E+11,1435.6,7114095571,1091.95,27635106623,1344.46,2.15212E+11,1274.1,35767898374,799.26,1.4831E+11,1364.4,49992056214,945.11,78497842854,1385.82,5.35156E+11,1105.14,1.41687E+11,1002.54,36269126504,1216.68,64790268205,1046.9,23360759744,950.75,2.14102E+11,1201.79,27447316706,1388.37
12/5/2013,729.72,17246638948,79927779722,959.29,6.8516E+11,1192.71,3.14018E+11,1088.06,2.49405E+11,1177.22,40643225858,1397.48,5.26102E+11,1082.79,6.76408E+11,1374.74,95289876109,1137.62,23420562021,1321.74,95279824231,1223.04,76782765341,805.12,2.29132E+11,1337.78,1.24865E+11,1413.17,7217993875,1107.89,27634436817,1344.43,2.11923E+11,1254.63,35327209640,789.41,1.47826E+11,1359.95,49992056214,945.11,77546504694,1369.02,5.33213E+11,1101.13,1.40655E+11,995.24,36379390473,1220.38,64628233015,1044.28,23152152432,942.26,2.13784E+11,1200.01,27383454692,1385.14
